well_id,well_name,timestamp,css_cycle_id,phase,reservoir_temperature,reservoir_pressure,oil_viscosity,oil_api,asphaltene_content,water_cut,steam_volume,steam_rate,injection_pressure,injection_duration,soak_time,production_start,production_cutoff,oil_rate_bopd,water_rate,total_fluid_rate,cumulative_oil,stroke_length,spm,vfd_setting,pump_efficiency,rod_load,pump_unsetting_event,rod_floating_event,rod_failure_event,energy_consumption,power,operating_cost,sor,energy_per_barrel,rod_floating_probability,failure_probability
BGW-001,Baghewala Well 1,2024-06-26T00:00:00,6,production,50.52,12.47,696.59,18.22,8.45,22.26,406.33,5.643,7.49,72.0,48.0,True,True,43.14,8.63,51.77,6772.5,2.31,4.77,71.12,0.79,94.99,0,0,0,186.43,7.77,1038.2,1.5,4.321,0.608,0.431
BGW-001,Baghewala Well 1,2024-06-27T00:00:00,6,production,50.4,12.66,778.82,17.85,8.5,25.25,439.98,6.111,6.79,72.0,48.0,True,True,38.87,7.77,46.65,6811.37,2.23,6.73,69.37,0.722,98.24,0,0,0,198.78,8.28,1123.8,1.5,5.113,0.741,0.553
BGW-001,Baghewala Well 1,2024-06-28T00:00:00,7,production,48.83,12.25,812.68,18.02,8.76,23.71,417.95,5.805,7.39,72.0,48.0,True,True,35.59,7.12,42.71,6846.96,2.48,5.7,70.22,0.685,98.71,0,0,0,195.79,8.16,1068.38,1.5,5.502,0.772,0.569
BGW-002,Baghewala Well 2,2024-01-01T00:00:00,1,injection,49.49,13.07,826.06,17.96,8.07,17.59,384.36,4.542,7.87,84.61,52.15,False,False,36.37,7.27,43.64,36.37,2.46,4.92,65.05,0.721,103.19,0,0,0,181.96,7.58,982.72,1.5,5.003,0.811,0.613
BGW-002,Baghewala Well 2,2024-01-02T00:00:00,1,injection,50.81,12.87,746.05,18.0,8.6,14.49,477.77,6.569,7.96,72.73,46.49,False,False,38.39,7.68,46.07,74.76,2.44,5.11,62.6,0.78,97.68,0,0,0,185.8,7.74,1216.71,1.5,4.84,0.683,0.523
BGW-002,Baghewala Well 2,2024-01-03T00:00:00,1,injection,52.08,12.11,666.41,18.18,8.26,15.66,388.18,5.138,8.02,75.55,43.41,False,False,44.53,8.91,53.44,119.29,2.33,4.85,63.58,0.821,91.17,0,0,0,180.34,7.51,992.08,1.5,4.05,0.551,0.389
BGW-002,Baghewala Well 2,2024-01-04T00:00:00,1,soak,51.91,12.43,734.15,17.81,8.74,12.35,450.0,6.25,7.9,72.0,48.0,False,False,42.95,8.59,51.54,162.24,2.38,4.0,74.95,0.823,93.83,0,0,0,182.18,7.59,1146.86,1.5,4.242,0.649,0.48
BGW-002,Baghewala Well 2,2024-01-05T00:00:00,1,soak,51.79,12.25,730.47,17.84,8.63,16.2,450.0,6.25,7.31,72.0,48.0,False,False,41.27,8.25,49.52,203.51,2.4,4.0,63.85,0.895,92.73,0,0,0,189.88,7.91,1147.79,1.5,4.601,0.639,0.448
BGW-002,Baghewala Well 2,2024-01-06T00:00:00,1,soak,51.71,12.64,757.13,17.74,8.23,14.48,450.0,6.25,8.0,72.0,48.0,False,False,34.76,6.95,41.71,238.26,2.5,4.0,63.11,0.84,96.29,0,1,0,179.39,7.47,1146.53,1.5,5.162,0.69,0.474
BGW-002,Baghewala Well 2,2024-01-07T00:00:00,1,production,51.65,12.69,617.24,18.48,8.52,15.15,445.53,6.188,7.52,72.0,48.0,True,False,42.51,8.5,51.01,280.77,2.63,5.22,63.64,0.846,95.61,0,0,0,192.27,8.01,1136.9,1.5,4.523,0.512,0.408
BGW-002,Baghewala Well 2,2024-01-08T00:00:00,1,production,51.55,12.33,707.7,18.11,8.62,14.21,447.55,6.216,7.57,72.0,48.0,True,False,37.33,7.47,44.8,318.1,2.41,5.2,66.66,0.797,94.09,0,0,0,186.6,7.78,1141.26,1.5,4.999,0.618,0.454
BGW-002,Baghewala Well 2,2024-01-09T00:00:00,1,production,51.39,12.43,659.25,18.39,8.57,14.02,449.31,6.24,7.32,72.0,48.0,True,False,45.93,9.19,55.12,364.03,2.3,5.82,64.93,0.803,93.74,0,0,0,195.19,8.13,1146.7,1.5,4.25,0.555,0.413
BGW-002,Baghewala Well 2,2024-01-10T00:00:00,1,production,51.33,13.04,700.91,17.9,8.5,15.9,443.27,6.157,7.2,72.0,48.0,True,False,40.96,8.19,49.15,404.99,2.49,5.93,69.67,0.795,95.19,0,0,0,193.61,8.07,1131.42,1.5,4.727,0.615,0.44
BGW-002,Baghewala Well 2,2024-01-11T00:00:00,1,production,51.28,13.28,726.96,18.04,8.24,14.12,467.54,6.494,7.07,72.0,48.0,True,False,38.11,7.62,45.73,443.1,2.41,4.64,67.88,0.815,95.75,0,0,0,191.95,8.0,1191.9,1.5,5.037,0.65,0.482
BGW-002,Baghewala Well 2,2024-01-12T00:00:00,1,production,51.13,12.9,719.84,18.03,8.27,15.26,471.82,6.553,7.18,72.0,48.0,True,False,37.98,7.6,45.58,481.08,2.17,6.01,67.62,0.786,95.89,0,0,0,198.58,8.27,1203.38,1.5,5.228,0.642,0.458
BGW-002,Baghewala Well 2,2024-01-13T00:00:00,1,production,51.07,12.45,690.32,18.31,8.6,17.16,483.79,6.719,7.58,72.0,48.0,True,False,37.65,7.53,45.18,518.73,2.35,5.77,57.21,0.765,94.6,0,0,0,196.51,8.19,1233.05,1.5,5.22,0.598,0.423
BGW-002,Baghewala Well 2,2024-01-14T00:00:00,1,production,51.03,12.57,790.19,17.66,8.23,15.0,431.84,5.998,7.6,72.0,48.0,True,False,35.94,7.19,43.13,554.67,2.4,5.47,70.53,0.768,99.42,0,0,0,191.62,7.98,1102.61,1.5,5.331,0.747,0.52
BGW-002,Baghewala Well 2,2024-01-15T00:00:00,1,production,50.98,12.56,754.85,17.98,8.57,15.63,444.25,6.17,7.72,72.0,48.0,True,False,43.15,8.63,51.78,597.82,2.49,5.28,68.95,0.782,95.38,0,0,0,191.32,7.97,1133.58,1.5,4.434,0.683,0.46
BGW-002,Baghewala Well 2,2024-01-16T00:00:00,1,production,50.85,12.9,834.4,17.56,8.36,14.71,436.76,6.066,7.98,72.0,48.0,True,False,26.51,5.3,31.81,624.33,2.31,5.36,57.39,0.724,102.0,0,0,0,185.55,7.73,1114.18,1.5,7.0,0.815,0.57
BGW-002,Baghewala Well 2,2024-01-17T00:00:00,1,production,50.8,12.59,842.02,17.57,8.45,15.36,412.91,5.735,7.32,72.0,48.0,True,False,34.61,6.92,41.54,658.94,2.37,5.11,69.88,0.705,101.63,0,0,0,194.47,8.1,1055.62,1.5,5.618,0.823,0.599
BGW-002,Baghewala Well 2,2024-01-18T00:00:00,1,production,50.67,12.6,817.31,17.65,8.32,16.19,434.14,6.03,7.12,72.0,48.0,True,False,34.07,6.81,40.88,693.01,2.23,5.03,67.78,0.75,99.26,0,0,0,184.77,7.7,1107.52,1.5,5.423,0.78,0.567
BGW-002,Baghewala Well 2,2024-01-19T00:00:00,1,production,50.59,12.58,635.81,18.54,8.56,14.1,460.99,6.403,7.7,72.0,48.0,True,False,44.13,8.83,52.95,737.14,2.38,5.25,56.99,0.859,95.09,0,0,0,189.06,7.88,1175.16,1.5,4.284,0.533,0.398
BGW-002,Baghewala Well 2,2024-01-20T00:00:00,1,production,50.65,12.62,749.3,17.83,8.52,14.58,435.5,6.049,7.5,72.0,48.0,True,False,36.73,7.35,44.08,773.87,2.3,5.68,70.74,0.71,98.4,0,0,0,202.76,8.45,1113.09,1.5,5.52,0.691,0.475
BGW-002,Baghewala Well 2,2024-01-21T00:00:00,1,production,50.56,12.5,693.22,18.06,8.53,17.78,468.79,6.511,7.56,72.0,48.0,True,False,32.5,6.5,39.01,806.37,2.28,5.03,71.31,0.796,92.25,0,0,0,195.8,8.16,1195.48,1.5,6.024,0.59,0.445
BGW-002,Baghewala Well 2,2024-01-22T00:00:00,1,production,50.57,12.77,852.88,17.46,8.52,15.37,461.25,6.406,8.57,72.0,48.0,True,False,33.29,6.66,39.95,839.67,2.39,5.64,66.77,0.712,100.85,0,0,0,198.47,8.27,1176.95,1.5,5.961,0.833,0.601
BGW-002,Baghewala Well 2,2024-01-23T00:00:00,1,production,50.44,12.1,741.43,18.1,8.45,14.18,425.74,5.913,7.17,72.0,48.0,True,False,36.49,7.3,43.79,876.16,2.51,4.36,76.81,0.843,94.7,0,0,0,180.37,7.52,1086.0,1.5,4.943,0.663,0.459
BGW-002,Baghewala Well 2,2024-01-24T00:00:00,1,production,50.42,12.27,696.73,18.19,8.58,15.72,457.0,6.347,7.93,72.0,48.0,True,False,34.62,6.92,41.54,910.77,2.48,5.12,66.21,0.799,94.96,0,0,0,192.17,8.01,1165.56,1.5,5.552,0.608,0.409
BGW-002,Baghewala Well 2,2024-01-25T00:00:00,1,production,50.41,12.24,693.84,18.27,8.39,14.82,450.07,6.251,7.89,72.0,48.0,True,False,38.13,7.63,45.76,948.91,2.44,5.33,61.02,0.792,92.15,0,0,0,183.34,7.64,1147.18,1.5,4.808,0.591,0.388
BGW-002,Baghewala Well 2,2024-01-26T00:00:00,1,production,50.3,12.39,687.31,18.4,8.05,17.18,449.06,6.237,7.57,72.0,48.0,True,True,36.96,7.39,44.35,985.87,2.27,5.3,57.1,0.829,94.47,0,0,0,191.98,8.0,1145.68,1.5,5.194,0.594,0.414
BGW-002,Baghewala Well 2,2024-01-27T00:00:00,1,production,50.23,12.41,837.78,17.64,8.66,12.94,415.5,5.771,7.21,72.0,48.0,True,True,35.45,7.09,42.53,1021.31,2.28,5.25,64.22,0.726,100.12,0,0,0,196.59,8.19,1062.34,1.5,5.546,0.81,0.59
BGW-002,Baghewala Well 2,2024-01-28T00:00:00,1,production,50.13,12.32,774.27,17.89,8.14,17.7,434.46,6.034,6.93,72.0,48.0,True,True,43.26,8.65,51.91,1064.58,2.49,5.96,56.87,0.763,101.27,0,0,0,192.85,8.04,1109.3,1.5,4.458,0.737,0.534
BGW-002,Baghewala Well 2,2024-01-29T00:00:00,1,production,50.05,13.06,730.68,18.15,8.64,15.5,444.41,6.172,7.67,72.0,48.0,True,True,39.29,7.86,47.15,1103.87,2.33,5.62,65.59,0.798,96.05,0,0,0,196.05,8.17,1134.55,1.5,4.99,0.656,0.453
BGW-002,Baghewala Well 2,2024-01-30T00:00:00,2,production,48.42,12.29,797.07,18.07,8.65,16.25,425.54,5.91,6.9,72.0,48.0,True,True,39.32,7.86,47.19,1143.19,2.46,5.41,60.03,0.767,100.45,0,0,0,191.9,8.0,1086.88,1.5,4.88,0.761,0.549
BGW-002,Baghewala Well 2,2024-01-31T00:00:00,2,injection,49.16,12.51,633.85,18.83,8.52,16.12,396.76,4.645,7.79,85.42,45.79,False,False,38.83,7.77,46.6,1182.02,2.51,4.0,65.89,0.863,88.8,0,0,0,174.78,7.28,1012.86,1.5,4.501,0.499,0.357
BGW-002,Baghewala Well 2,2024-02-01T00:00:00,2,injection,50.25,12.81,743.0,18.08,8.19,17.23,496.69,6.273,7.77,79.18,52.87,False,False,37.39,7.48,44.87,1219.42,2.47,4.05,66.28,0.805,98.25,0,0,0,178.27,7.43,1263.13,1.5,4.768,0.682,0.476
BGW-002,Baghewala Well 2,2024-02-02T00:00:00,2,injection,51.49,12.15,809.12,17.53,8.49,17.85,405.56,5.5,7.49,73.74,40.36,False,False,40.62,8.12,48.75,1260.04,2.38,4.57,70.74,0.805,97.08,0,0,0,187.71,7.82,1036.41,1.5,4.621,0.759,0.492
BGW-002,Baghewala Well 2,2024-02-03T00:00:00,2,soak,51.5,11.95,720.49,17.97,8.24,19.29,450.0,6.25,7.73,72.0,48.0,False,False,34.83,6.97,41.8,1294.87,2.45,4.0,64.93,0.811,92.71,0,0,0,175.14,7.3,1146.02,1.5,5.028,0.627,0.423
BGW-002,Baghewala Well 2,2024-02-04T00:00:00,2,soak,51.41,12.37,729.15,17.92,8.28,16.83,450.0,6.25,7.24,72.0,48.0,False,False,34.43,6.89,41.32,1329.31,2.47,4.0,63.77,0.833,91.59,0,0,0,178.02,7.42,1146.36,1.5,5.17,0.632,0.418
BGW-002,Baghewala Well 2,2024-02-05T00:00:00,2,soak,51.39,12.78,666.7,18.24,8.38,18.64,450.0,6.25,7.34,72.0,48.0,False,False,38.25,7.65,45.9,1367.55,2.33,4.0,67.81,0.818,90.49,0,0,0,184.92,7.7,1147.19,1.5,4.835,0.548,0.379
BGW-002,Baghewala Well 2,2024-02-06T00:00:00,2,production,51.31,12.09,739.86,17.89,8.37,16.67,458.91,6.374,7.23,72.0,48.0,True,False,36.15,7.23,43.38,1403.7,2.39,5.87,66.29,0.759,97.21,0,0,0,192.91,8.04,1170.41,1.5,5.336,0.673,0.478
BGW-002,Baghewala Well 2,2024-02-07T00:00:00,2,production,51.18,12.3,669.31,18.25,8.6,17.43,423.62,5.884,7.63,72.0,48.0,True,False,36.35,7.27,43.63,1440.06,2.48,5.61,65.73,0.803,93.33,0,0,0,189.45,7.89,1081.78,1.5,5.211,0.566,0.397
BGW-002,Baghewala Well 2,2024-02-08T00:00:00,2,production,51.12,12.5,740.13,17.78,8.52,17.6,451.71,6.274,7.19,72.0,48.0,True,False,37.51,7.5,45.01,1477.56,2.41,5.06,65.33,0.817,94.73,0,0,0,189.73,7.91,1152.05,1.5,5.059,0.661,0.452
BGW-002,Baghewala Well 2,2024-02-09T00:00:00,2,production,51.01,12.36,750.4,17.81,8.27,18.22,455.73,6.33,7.66,72.0,48.0,True,False,39.41,7.88,47.29,1516.97,2.27,5.97,61.99,0.754,99.25,0,0,0,197.35,8.22,1163.0,1.5,5.008,0.697,0.489
BGW-002,Baghewala Well 2,2024-02-10T00:00:00,2,production,50.83,12.25,769.65,17.89,8.2,18.23,437.53,6.077,7.09,72.0,48.0,True,False,40.57,8.11,48.68,1557.54,2.57,6.24,67.79,0.742,101.35,0,0,0,197.39,8.22,1117.52,1.5,4.866,0.731,0.6
BGW-002,Baghewala Well 2,2024-02-11T00:00:00,2,production,50.74,12.29,653.43,18.39,8.54,16.87,467.87,6.498,7.6,72.0,48.0,True,False,42.68,8.54,51.22,1600.22,2.57,5.76,54.02,0.781,99.47,0,0,0,191.66,7.99,1192.67,1.5,4.491,0.577,0.465
BGW-002,Baghewala Well 2,2024-02-12T00:00:00,2,production,50.66,12.35,810.14,17.75,8.95,17.5,457.06,6.348,7.82,72.0,48.0,True,False,40.83,8.17,49.0,1641.05,2.53,5.81,62.12,0.736,102.47,0,0,0,192.01,8.0,1165.68,1.5,4.703,0.787,0.578
BGW-002,Baghewala Well 2,2024-02-13T00:00:00,2,production,50.55,12.02,861.32,17.32,8.6,16.44,436.51,6.063,6.92,72.0,48.0,True,False,34.28,6.86,41.14,1675.33,2.5,6.46,66.12,0.657,102.93,0,0,0,191.78,7.99,1114.28,1.5,5.595,0.854,0.607
BGW-002,Baghewala Well 2,2024-02-14T00:00:00,2,production,50.4,12.59,691.87,18.35,8.37,17.25,435.8,6.053,7.85,72.0,48.0,True,False,34.14,6.83,40.97,1709.47,2.53,5.59,66.02,0.783,95.52,0,0,0,198.16,8.26,1113.27,1.5,5.804,0.605,0.408
BGW-002,Baghewala Well 2,2024-02-15T00:00:00,2,production,50.28,12.7,751.94,18.04,8.44,16.77,467.48,6.493,7.41,72.0,48.0,True,False,37.57,7.51,45.09,1747.04,2.33,5.72,71.67,0.782,98.34,0,0,0,198.28,8.26,1192.48,1.5,5.278,0.694,0.515
BGW-002,Baghewala Well 2,2024-02-16T00:00:00,2,production,50.07,12.9,880.99,17.46,8.68,15.81,453.11,6.293,7.04,72.0,48.0,True,False,34.98,7.0,41.97,1782.02,2.63,5.09,67.41,0.732,105.81,0,0,0,192.26,8.01,1155.83,1.5,5.497,0.893,0.622
BGW-002,Baghewala Well 2,2024-02-17T00:00:00,2,production,49.91,12.86,709.92,18.24,8.41,18.02,456.17,6.336,7.21,72.0,48.0,True,False,42.42,8.48,50.9,1824.44,2.54,6.0,66.36,0.801,95.5,0,0,0,200.11,8.34,1164.44,1.5,4.717,0.627,0.44
BGW-002,Baghewala Well 2,2024-02-18T00:00:00,2,production,49.83,12.1,769.4,17.86,8.54,17.48,444.98,6.18,7.15,72.0,48.0,True,False,36.79,7.36,44.15,1861.23,2.55,5.03,62.59,0.787,100.97,0,0,0,193.57,8.07,1135.69,1.5,5.261,0.729,0.541
BGW-002,Baghewala Well 2,2024-02-19T00:00:00,2,production,49.72,12.68,705.36,18.27,8.55,16.31,459.43,6.381,8.22,72.0,48.0,True,False,42.87,8.57,51.45,1904.1,2.54,6.04,68.15,0.774,97.46,0,0,0,189.85,7.91,1171.36,1.5,4.428,0.632,0.469
BGW-002,Baghewala Well 2,2024-02-20T00:00:00,2,production,49.63,12.32,887.19,17.49,8.45,16.47,443.97,6.166,7.01,72.0,48.0,True,False,29.57,5.91,35.48,1933.67,2.23,5.6,68.82,0.668,103.32,0,0,0,195.25,8.14,1133.35,1.5,6.603,0.888,0.654
BGW-002,Baghewala Well 2,2024-02-21T00:00:00,2,production,49.52,12.21,647.97,18.56,8.82,17.36,464.31,6.449,7.38,72.0,48.0,True,False,40.88,8.18,49.05,1974.55,2.54,5.24,71.57,0.812,93.24,0,0,0,198.2,8.26,1184.55,1.5,4.849,0.539,0.434
BGW-002,Baghewala Well 2,2024-02-22T00:00:00,2,production,49.43,12.89,752.24,18.17,8.38,17.15,466.27,6.476,8.43,72.0,48.0,True,False,30.66,6.13,36.79,2005.21,2.36,4.69,66.23,0.82,92.97,0,0,0,200.3,8.35,1189.71,1.5,6.534,0.668,0.433
BGW-002,Baghewala Well 2,2024-02-23T00:00:00,2,production,49.3,12.45,778.56,18.0,8.46,18.3,452.84,6.289,7.32,72.0,48.0,True,False,36.5,7.3,43.8,2041.71,2.63,5.7,68.42,0.746,104.02,0,0,0,196.25,8.18,1155.65,1.5,5.377,0.756,0.575
BGW-002,Baghewala Well 2,2024-02-24T00:00:00,2,production,49.23,12.51,813.44,17.97,8.9,17.46,494.87,6.873,7.6,72.0,48.0,True,False,36.82,7.36,44.18,2078.53,2.48,5.78,65.02,0.73,103.93,0,0,0,202.28,8.43,1261.45,1.5,5.494,0.799,0.581
BGW-002,Baghewala Well 2,2024-02-25T00:00:00,2,production,49.22,12.77,757.82,18.23,8.57,18.68,481.47,6.687,7.37,72.0,48.0,True,True,38.4,7.68,46.08,2116.93,2.51,5.16,58.46,0.78,95.29,0,0,0,197.8,8.24,1227.42,1.5,5.151,0.686,0.48
BGW-002,Baghewala Well 2,2024-02-26T00:00:00,2,production,49.05,12.77,708.08,18.44,8.14,17.29,461.83,6.414,7.66,72.0,48.0,True,True,33.54,6.71,40.25,2150.47,2.53,6.51,62.77,0.77,97.23,0,0,0,207.4,8.64,1179.47,1.5,6.183,0.634,0.486
BGW-002,Baghewala Well 2,2024-02-27T00:00:00,2,production,48.87,12.72,865.31,17.67,8.66,15.89,477.45,6.631,7.94,72.0,48.0,True,True,40.05,8.01,48.06,2190.52,2.45,5.53,62.71,0.684,104.26,0,0,0,198.14,8.26,1217.39,1.5,4.947,0.865,0.637
BGW-002,Baghewala Well 2,2024-02-28T00:00:00,2,production,48.86,12.76,817.26,17.88,8.21,19.74,450.57,6.258,7.67,72.0,48.0,True,True,35.82,7.16,42.99,2226.35,2.22,5.61,70.63,0.687,102.28,0,0,0,196.36,8.18,1149.98,1.5,5.481,0.795,0.615
BGW-002,Baghewala Well 2,2024-02-29T00:00:00,3,production,47.31,12.4,958.06,17.6,8.43,16.57,427.73,5.941,7.69,72.0,48.0,True,True,32.02,6.4,38.42,2258.37,2.36,6.0,67.68,0.646,103.26,0,0,0,197.25,8.22,1093.0,1.5,6.16,0.95,0.69
BGW-002,Baghewala Well 2,2024-03-01T00:00:00,3,injection,48.62,12.34,901.11,17.66,8.56,18.41,446.1,5.72,7.85,77.99,46.65,False,False,30.16,6.03,36.19,2288.53,2.49,4.37,50.85,0.727,101.43,0,0,0,184.22,7.68,1137.36,1.5,6.108,0.896,0.626
BGW-002,Baghewala Well 2,2024-03-02T00:00:00,3,injection,49.8,11.99,767.81,17.95,8.76,16.36,449.33,5.332,7.87,84.27,52.74,False,False,37.04,7.41,44.45,2325.56,2.3,4.52,57.96,0.812,96.02,0,0,0,182.08,7.59,1145.17,1.5,4.916,0.702,0.485
BGW-002,Baghewala Well 2,2024-03-03T00:00:00,3,injection,50.97,12.75,754.85,17.92,8.23,18.48,435.41,5.539,7.02,78.6,53.94,False,False,40.93,8.19,49.11,2366.49,2.47,4.27,60.88,0.815,94.39,0,0,0,174.58,7.27,1109.47,1.5,4.266,0.678,0.469
BGW-002,Baghewala Well 2,2024-03-04T00:00:00,3,soak,50.88,12.12,784.97,17.7,8.7,16.71,450.0,6.25,7.42,72.0,48.0,False,False,30.46,6.09,36.55,2396.95,2.46,4.0,73.1,0.853,94.09,0,0,0,181.51,7.56,1146.78,1.5,5.96,0.714,0.495
BGW-002,Baghewala Well 2,2024-03-05T00:00:00,3,soak,50.74,12.31,821.59,17.51,8.47,19.18,450.0,6.25,7.29,72.0,48.0,False,False,36.02,7.2,43.23,2432.97,2.65,4.0,57.34,0.804,96.78,0,0,0,178.17,7.42,1146.38,1.5,4.946,0.773,0.543
BGW-002,Baghewala Well 2,2024-03-06T00:00:00,3,soak,50.66,11.73,820.34,17.61,8.4,18.77,450.0,6.25,7.36,72.0,48.0,False,False,33.68,6.74,40.41,2466.65,2.42,4.0,70.8,0.802,100.88,0,0,0,170.59,7.11,1145.47,1.5,5.066,0.792,0.544
BGW-002,Baghewala Well 2,2024-03-07T00:00:00,3,production,50.59,12.62,757.39,18.02,8.43,18.82,460.66,6.398,7.89,72.0,48.0,True,False,39.79,7.96,47.75,2506.44,2.52,5.44,62.08,0.776,101.51,0,0,0,199.74,8.32,1175.61,1.5,5.019,0.717,0.529
BGW-002,Baghewala Well 2,2024-03-08T00:00:00,3,production,50.59,12.69,831.31,17.57,8.41,20.03,466.81,6.483,7.28,72.0,48.0,True,False,35.4,7.08,42.47,2541.84,2.35,5.35,69.94,0.748,101.5,0,0,0,206.22,8.59,1191.77,1.5,5.826,0.809,0.571
BGW-002,Baghewala Well 2,2024-03-09T00:00:00,3,production,50.49,12.23,763.83,17.99,8.57,17.38,446.27,6.198,7.39,72.0,48.0,True,False,37.61,7.52,45.13,2579.45,2.49,6.07,63.04,0.763,103.12,0,0,0,191.99,8.0,1138.71,1.5,5.105,0.733,0.566
BGW-002,Baghewala Well 2,2024-03-10T00:00:00,3,production,50.45,12.26,761.23,17.89,8.39,19.56,467.5,6.493,7.75,72.0,48.0,True,False,35.97,7.19,43.17,2615.42,2.33,5.17,69.97,0.78,96.6,0,0,0,193.71,8.07,1192.0,1.5,5.385,0.697,0.499
BGW-002,Baghewala Well 2,2024-03-11T00:00:00,3,production,50.47,12.42,761.28,17.8,8.53,17.97,437.6,6.078,7.53,72.0,48.0,True,False,38.93,7.79,46.71,2654.34,2.36,5.16,63.05,0.784,94.05,0,1,0,198.89,8.29,1117.86,1.5,5.109,0.684,0.445
BGW-002,Baghewala Well 2,2024-03-12T00:00:00,3,production,50.31,11.78,786.39,17.79,8.32,18.95,460.29,6.393,6.66,72.0,48.0,True,False,35.57,7.11,42.68,2689.91,2.48,5.34,60.89,0.757,99.48,0,0,0,199.78,8.32,1174.69,1.5,5.617,0.743,0.543
BGW-002,Baghewala Well 2,2024-03-13T00:00:00,3,production,50.33,12.6,785.96,17.83,8.49,18.5,433.22,6.017,7.66,72.0,48.0,True,False,43.12,8.62,51.74,2733.03,2.48,6.17,61.33,0.714,101.2,0,0,0,201.19,8.38,1107.19,1.5,4.666,0.751,0.55
BGW-002,Baghewala Well 2,2024-03-14T00:00:00,3,production,50.2,12.89,708.54,18.3,8.48,18.81,439.93,6.11,7.34,72.0,48.0,True,False,38.18,7.64,45.81,2771.21,2.49,5.29,64.21,0.771,97.39,0,0,0,191.38,7.97,1122.79,1.5,5.013,0.635,0.454
BGW-002,Baghewala Well 2,2024-03-15T00:00:00,3,production,50.04,12.64,715.64,18.19,8.45,18.36,435.01,6.042,7.48,72.0,48.0,True,False,42.99,8.6,51.59,2814.2,2.44,6.36,60.32,0.74,99.84,0,0,0,203.6,8.48,1111.95,1.5,4.736,0.656,0.477
BGW-002,Baghewala Well 2,2024-03-16T00:00:00,3,production,49.85,12.27,766.06,18.03,8.47,17.63,459.47,6.382,7.61,72.0,48.0,True,False,33.24,6.65,39.89,2847.44,2.46,5.0,53.26,0.772,98.08,0,0,0,183.94,7.66,1170.74,1.5,5.533,0.71,0.5
BGW-002,Baghewala Well 2,2024-03-17T00:00:00,3,production,49.77,12.09,866.38,17.52,8.53,18.02,436.78,6.066,7.31,72.0,48.0,True,False,34.46,6.89,41.36,2881.91,2.46,5.48,67.06,0.671,104.26,0,0,0,193.77,8.07,1115.2,1.5,5.622,0.867,0.654
BGW-002,Baghewala Well 2,2024-03-18T00:00:00,3,production,49.78,12.35,668.42,18.56,8.67,20.28,486.22,6.753,7.25,72.0,48.0,True,False,37.1,7.42,44.52,2919.01,2.55,5.4,61.28,0.813,96.54,0,0,0,196.81,8.2,1239.16,1.5,5.304,0.581,0.407
BGW-002,Baghewala Well 2,2024-03-19T00:00:00,3,production,49.67,12.61,733.12,18.33,8.58,19.59,476.36,6.616,7.31,72.0,48.0,True,False,37.47,7.49,44.97,2956.49,2.41,6.07,60.14,0.747,96.34,0,0,0,203.88,8.5,1215.36,1.5,5.441,0.661,0.449
BGW-002,Baghewala Well 2,2024-03-20T00:00:00,3,production,49.62,12.69,876.41,17.53,8.62,19.84,454.13,6.307,7.28,72.0,48.0,True,False,33.65,6.73,40.38,2990.13,2.29,5.87,63.97,0.659,103.69,0,0,0,202.57,8.44,1159.64,1.5,6.02,0.876,0.678
BGW-002,Baghewala Well 2,2024-03-21T00:00:00,3,production,49.6,12.22,818.55,17.85,8.49,19.55,429.75,5.969,7.04,72.0,48.0,True,False,36.72,7.34,44.07,3026.86,2.39,5.22,65.46,0.776,99.23,0,0,0,194.2,8.09,1097.67,1.5,5.288,0.782,0.546
BGW-002,Baghewala Well 2,2024-03-22T00:00:00,3,production,49.44,12.5,776.26,18.03,8.72,18.05,449.19,6.239,7.42,72.0,48.0,True,False,36.39,7.28,43.67,3063.25,2.41,5.54,65.12,0.738,98.45,0,0,0,194.06,8.09,1146.27,1.5,5.332,0.725,0.518
BGW-002,Baghewala Well 2,2024-03-23T00:00:00,3,production,49.41,12.49,737.22,18.21,8.53,17.71,471.22,6.545,7.39,72.0,48.0,True,False,30.45,6.09,36.54,3093.7,2.27,5.62,73.32,0.74,93.79,0,0,0,201.89,8.41,1202.27,1.5,6.63,0.653,0.405
BGW-002,Baghewala Well 2,2024-03-24T00:00:00,3,production,49.29,12.68,922.01,17.29,8.31,19.04,436.5,6.062,6.8,72.0,48.0,True,False,33.27,6.65,39.92,3126.97,2.53,5.92,65.21,0.657,104.98,0,0,0,200.39,8.35,1115.29,1.5,6.023,0.94,0.659
BGW-002,Baghewala Well 2,2024-03-25T00:00:00,3,production,49.25,12.29,813.2,17.93,8.7,18.02,438.35,6.088,7.38,72.0,48.0,True,False,28.16,5.63,33.8,3155.14,2.42,5.11,61.49,0.711,100.03,0,0,0,197.03,8.21,1119.51,1.5,6.996,0.779,0.578
BGW-002,Baghewala Well 2,2024-03-26T00:00:00,3,production,49.2,12.24,743.01,18.11,8.25,18.67,457.1,6.349,7.5,72.0,48.0,True,True,36.3,7.26,43.56,3191.43,2.28,5.73,72.56,0.748,96.5,0,0,0,200.62,8.36,1166.82,1.5,5.527,0.674,0.469
BGW-002,Baghewala Well 2,2024-03-27T00:00:00,3,production,49.12,12.59,928.81,17.35,8.62,18.45,484.74,6.732,7.86,72.0,48.0,True,True,33.07,6.61,39.69,3224.51,2.43,4.83,68.91,0.687,104.86,0,0,0,188.54,7.86,1234.47,1.5,5.701,0.948,0.678
