well_id,well_name,timestamp,css_cycle_id,phase,reservoir_temperature,reservoir_pressure,oil_viscosity,oil_api,asphaltene_content,water_cut,steam_volume,steam_rate,injection_pressure,injection_duration,soak_time,production_start,production_cutoff,oil_rate_bopd,water_rate,total_fluid_rate,cumulative_oil,stroke_length,spm,vfd_setting,pump_efficiency,rod_load,pump_unsetting_event,rod_floating_event,rod_failure_event,energy_consumption,power,operating_cost,sor,energy_per_barrel,rod_floating_probability,failure_probability
BGW-09,Baghewala-09 (pad B),2024-01-12T00:00:00,1,production,53.05,12.33,702.97,17.86,8.46,15.32,473.66,6.579,7.24,72.0,48.0,True,False,40.82,8.16,48.99,522.91,2.23,5.63,61.69,0.781,92.46,0,0,0,205.57,8.57,1208.81,1.5,5.036,0.604,0.432
BGW-09,Baghewala-09 (pad B),2024-01-13T00:00:00,1,production,52.92,12.4,718.5,17.82,8.61,14.04,469.99,6.528,7.15,72.0,48.0,True,False,41.82,8.36,50.18,564.73,2.34,5.92,61.14,0.775,98.05,0,0,0,199.82,8.33,1198.96,1.5,4.778,0.651,0.491
BGW-09,Baghewala-09 (pad B),2024-01-14T00:00:00,1,production,52.76,12.81,626.12,18.22,8.6,15.22,435.31,6.046,6.83,72.0,48.0,True,False,44.98,9.0,53.97,609.71,2.43,5.26,64.54,0.856,89.07,0,0,0,192.02,8.0,1111.32,1.5,4.269,0.491,0.351
BGW-09,Baghewala-09 (pad B),2024-01-15T00:00:00,1,production,52.6,12.97,619.35,18.3,8.45,14.75,401.44,5.576,7.5,72.0,48.0,True,False,48.23,9.65,57.88,657.94,2.45,5.38,54.66,0.825,94.12,0,0,0,192.33,8.01,1026.67,1.5,3.988,0.507,0.359
BGW-09,Baghewala-09 (pad B),2024-01-16T00:00:00,1,production,52.5,12.17,779.63,17.51,8.44,15.76,444.14,6.169,7.44,72.0,48.0,True,False,36.46,7.29,43.75,694.4,2.2,4.58,67.57,0.731,93.56,0,1,0,186.75,7.78,1132.75,1.5,5.122,0.705,0.471
BGW-09,Baghewala-09 (pad B),2024-01-17T00:00:00,1,production,52.41,12.46,687.84,17.95,8.75,16.03,464.37,6.45,7.26,72.0,48.0,True,False,43.37,8.67,52.05,737.77,2.42,5.23,69.54,0.788,92.46,0,0,0,186.59,7.77,1183.31,1.5,4.302,0.585,0.434
BGW-09,Baghewala-09 (pad B),2024-01-18T00:00:00,1,production,52.26,12.28,645.54,18.18,8.08,16.41,434.72,6.038,7.2,72.0,48.0,True,False,44.33,8.87,53.19,782.1,2.5,5.5,62.45,0.82,95.28,0,0,0,196.51,8.19,1110.38,1.5,4.433,0.546,0.391
BGW-09,Baghewala-09 (pad B),2024-01-19T00:00:00,1,production,52.15,12.42,732.86,17.81,8.51,15.37,450.79,6.261,7.78,72.0,48.0,True,False,43.63,8.73,52.35,825.73,2.64,5.76,60.86,0.751,99.08,0,1,0,204.32,8.51,1151.51,1.5,4.683,0.674,0.493
BGW-09,Baghewala-09 (pad B),2024-01-20T00:00:00,1,production,52.09,12.64,694.25,18.0,8.47,15.59,444.58,6.175,7.7,72.0,48.0,True,False,43.93,8.79,52.71,869.65,2.24,6.05,57.42,0.765,96.83,0,0,0,204.36,8.52,1135.98,1.5,4.652,0.614,0.446
BGW-09,Baghewala-09 (pad B),2024-01-21T00:00:00,1,production,52.04,12.18,684.64,17.99,8.25,15.14,449.19,6.239,8.19,72.0,48.0,True,False,41.81,8.36,50.17,911.46,2.35,5.36,60.89,0.79,94.42,0,0,0,193.34,8.06,1146.17,1.5,4.624,0.59,0.379
BGW-09,Baghewala-09 (pad B),2024-01-22T00:00:00,1,production,51.92,12.6,741.28,17.79,8.42,15.06,428.18,5.947,8.01,72.0,48.0,True,False,37.78,7.56,45.33,949.24,2.56,5.15,73.12,0.791,95.64,0,0,0,195.44,8.14,1093.89,1.5,5.174,0.667,0.472
BGW-09,Baghewala-09 (pad B),2024-01-23T00:00:00,1,production,51.85,12.7,753.29,17.71,8.24,16.7,426.93,5.93,7.65,72.0,48.0,True,False,40.43,8.09,48.52,989.67,2.34,5.07,57.6,0.759,98.83,0,0,0,186.21,7.76,1089.66,1.5,4.606,0.698,0.507
BGW-09,Baghewala-09 (pad B),2024-01-24T00:00:00,1,production,51.7,12.83,676.7,18.17,8.27,17.18,455.69,6.329,7.72,72.0,48.0,True,False,44.9,8.98,53.88,1034.57,2.42,6.17,65.93,0.812,96.02,0,0,0,194.55,8.11,1162.57,1.5,4.333,0.588,0.445
BGW-09,Baghewala-09 (pad B),2024-01-25T00:00:00,1,production,51.55,12.49,719.48,17.88,8.26,16.64,473.85,6.581,7.66,72.0,48.0,True,False,39.01,7.8,46.81,1073.57,2.33,5.64,63.96,0.791,91.31,0,0,0,203.28,8.47,1209.02,1.5,5.211,0.618,0.427
BGW-09,Baghewala-09 (pad B),2024-01-26T00:00:00,1,production,51.48,13.0,725.37,17.9,8.64,15.4,417.82,5.803,7.83,72.0,48.0,True,True,37.98,7.6,45.58,1111.56,2.46,6.75,69.29,0.702,96.43,0,1,0,200.18,8.34,1068.58,1.5,5.27,0.666,0.503
BGW-09,Baghewala-09 (pad B),2024-01-27T00:00:00,1,production,51.37,12.75,743.42,17.97,8.61,15.6,465.38,6.464,7.74,72.0,48.0,True,True,39.7,7.94,47.64,1151.25,2.55,4.97,64.18,0.79,97.69,0,0,0,181.33,7.56,1185.22,1.5,4.568,0.68,0.496
BGW-09,Baghewala-09 (pad B),2024-01-28T00:00:00,1,production,51.26,12.38,660.83,18.3,8.53,17.64,452.06,6.279,7.75,72.0,48.0,True,True,48.61,9.72,58.33,1199.86,2.44,6.2,65.97,0.784,96.32,0,0,0,200.16,8.34,1154.17,1.5,4.118,0.57,0.42
BGW-09,Baghewala-09 (pad B),2024-01-29T00:00:00,1,production,51.14,12.98,804.05,17.66,8.4,16.49,499.94,6.944,7.5,72.0,48.0,True,True,30.12,6.02,36.15,1229.99,2.28,5.48,66.07,0.742,98.92,0,1,0,195.82,8.16,1273.35,1.5,6.501,0.762,0.567
BGW-09,Baghewala-09 (pad B),2024-01-30T00:00:00,2,production,49.61,12.45,816.32,17.88,8.38,15.84,443.65,6.162,6.99,72.0,48.0,True,True,34.61,6.92,41.54,1264.6,2.31,4.58,69.64,0.781,93.56,0,0,0,183.64,7.65,1131.16,1.5,5.305,0.751,0.523
BGW-09,Baghewala-09 (pad B),2024-01-31T00:00:00,2,injection,51.1,12.27,659.66,18.29,8.45,17.18,422.35,6.247,7.43,67.61,48.53,False,False,38.42,7.68,46.1,1303.02,2.29,4.31,61.75,0.852,90.65,0,0,0,188.51,7.85,1078.5,1.5,4.907,0.54,0.393
BGW-09,Baghewala-09 (pad B),2024-02-01T00:00:00,2,injection,52.81,12.19,673.77,17.91,8.35,16.82,448.84,5.51,7.15,81.46,46.69,False,False,43.33,8.67,51.99,1346.34,2.22,4.65,63.71,0.847,94.17,0,0,0,183.11,7.63,1144.08,1.5,4.226,0.576,0.442
BGW-09,Baghewala-09 (pad B),2024-02-02T00:00:00,2,injection,54.32,12.4,723.58,17.41,8.8,16.87,481.26,7.121,7.74,67.58,40.21,False,False,42.32,8.46,50.78,1388.66,2.45,4.84,69.53,0.795,94.26,0,0,0,193.66,8.07,1226.38,1.5,4.576,0.638,0.4
BGW-09,Baghewala-09 (pad B),2024-02-03T00:00:00,2,soak,54.19,13.24,720.24,17.46,8.35,16.74,450.0,6.25,7.42,72.0,48.0,False,False,42.67,8.53,51.2,1431.33,2.57,4.0,74.45,0.843,96.88,0,0,0,179.42,7.48,1146.53,1.5,4.205,0.647,0.478
BGW-09,Baghewala-09 (pad B),2024-02-04T00:00:00,2,soak,54.08,12.49,593.55,18.23,8.43,17.11,450.0,6.25,7.51,72.0,48.0,False,False,43.79,8.76,52.55,1475.12,2.41,4.0,66.21,0.84,87.75,0,0,0,189.86,7.91,1147.78,1.5,4.335,0.443,0.309
BGW-09,Baghewala-09 (pad B),2024-02-05T00:00:00,2,soak,53.99,12.68,634.56,18.03,8.38,16.98,450.0,6.25,6.72,72.0,48.0,False,False,43.88,8.78,52.66,1519.0,2.5,4.0,58.01,0.882,92.97,0,0,0,188.37,7.85,1147.6,1.5,4.293,0.521,0.362
BGW-09,Baghewala-09 (pad B),2024-02-06T00:00:00,2,production,53.93,12.43,616.03,18.06,8.48,16.77,470.16,6.53,7.8,72.0,48.0,True,False,46.66,9.33,56.0,1565.67,2.48,5.71,64.93,0.792,93.54,0,0,0,203.55,8.48,1199.83,1.5,4.362,0.5,0.35
BGW-09,Baghewala-09 (pad B),2024-02-07T00:00:00,2,production,53.84,12.21,602.05,18.3,8.44,17.03,456.89,6.346,7.97,72.0,48.0,True,False,58.82,11.76,70.59,1624.49,2.43,5.92,69.22,0.869,90.91,0,0,0,201.47,8.39,1166.41,1.5,3.425,0.47,0.341
BGW-09,Baghewala-09 (pad B),2024-02-08T00:00:00,2,production,53.82,12.86,686.27,17.67,8.76,18.37,400.94,5.569,7.76,72.0,48.0,True,False,44.59,8.92,53.51,1669.08,2.47,5.67,58.52,0.758,97.8,0,0,0,197.36,8.22,1026.03,1.5,4.426,0.609,0.447
BGW-09,Baghewala-09 (pad B),2024-02-09T00:00:00,2,production,53.73,12.47,689.31,17.76,8.4,16.36,433.37,6.019,7.52,72.0,48.0,True,False,40.46,8.09,48.55,1709.54,2.3,4.9,61.13,0.834,90.59,0,0,0,191.19,7.97,1106.37,1.5,4.726,0.577,0.416
BGW-09,Baghewala-09 (pad B),2024-02-10T00:00:00,2,production,53.62,12.13,594.69,18.22,8.12,17.36,417.46,5.798,7.62,72.0,48.0,True,False,48.01,9.6,57.61,1757.54,2.28,6.19,57.54,0.807,94.72,0,0,0,202.37,8.43,1067.93,1.5,4.215,0.479,0.374
BGW-09,Baghewala-09 (pad B),2024-02-11T00:00:00,2,production,53.52,12.36,669.57,17.91,8.3,17.02,477.96,6.638,7.66,72.0,48.0,True,False,46.23,9.25,55.47,1803.77,2.35,5.79,56.44,0.784,92.11,0,0,0,199.97,8.33,1218.89,1.5,4.326,0.56,0.416
BGW-09,Baghewala-09 (pad B),2024-02-12T00:00:00,2,production,53.52,12.77,632.63,18.19,8.38,17.25,478.18,6.641,7.57,72.0,48.0,True,False,48.03,9.61,57.63,1851.8,2.36,5.01,69.21,0.851,89.76,0,0,0,187.36,7.81,1217.93,1.5,3.901,0.502,0.365
BGW-09,Baghewala-09 (pad B),2024-02-13T00:00:00,2,production,53.33,12.52,615.85,18.18,8.69,16.87,461.96,6.416,7.34,72.0,48.0,True,False,47.83,9.57,57.4,1899.63,2.41,6.33,68.92,0.78,97.34,0,0,0,199.25,8.3,1178.81,1.5,4.166,0.519,0.429
BGW-09,Baghewala-09 (pad B),2024-02-14T00:00:00,2,production,53.24,12.54,737.48,17.54,8.39,18.21,414.5,5.757,7.48,72.0,48.0,True,False,41.08,8.22,49.3,1940.71,2.23,5.79,65.12,0.775,95.93,0,1,0,194.13,8.09,1059.54,1.5,4.726,0.664,0.477
BGW-09,Baghewala-09 (pad B),2024-02-15T00:00:00,2,production,53.2,12.85,698.04,17.74,8.65,17.23,448.98,6.236,7.5,72.0,48.0,True,False,44.4,8.88,53.28,1985.11,2.24,4.66,74.98,0.817,92.68,0,0,0,190.88,7.95,1145.37,1.5,4.299,0.598,0.403
BGW-09,Baghewala-09 (pad B),2024-02-16T00:00:00,2,production,53.11,12.3,597.37,18.28,8.71,18.99,463.69,6.44,7.39,72.0,48.0,True,False,49.42,9.88,59.31,2034.54,2.45,4.85,73.04,0.905,91.89,0,0,0,185.33,7.72,1181.47,1.5,3.75,0.469,0.33
BGW-09,Baghewala-09 (pad B),2024-02-17T00:00:00,2,production,53.05,12.18,571.84,18.5,8.55,18.03,445.68,6.19,7.67,72.0,48.0,True,False,41.09,8.22,49.31,2075.63,2.36,5.3,65.45,0.846,91.88,0,0,0,195.99,8.17,1137.73,1.5,4.77,0.437,0.348
BGW-09,Baghewala-09 (pad B),2024-02-18T00:00:00,2,production,52.99,13.14,601.74,18.43,8.57,16.49,451.47,6.27,7.25,72.0,48.0,True,False,46.39,9.28,55.66,2122.01,2.45,5.16,68.73,0.857,92.78,0,0,0,193.89,8.08,1151.93,1.5,4.18,0.479,0.337
BGW-09,Baghewala-09 (pad B),2024-02-19T00:00:00,2,production,52.9,12.76,759.51,17.51,8.44,17.23,450.4,6.256,7.07,72.0,48.0,True,False,34.88,6.98,41.86,2156.9,2.32,4.63,60.1,0.797,96.83,0,0,0,193.74,8.07,1149.26,1.5,5.554,0.696,0.511
BGW-09,Baghewala-09 (pad B),2024-02-20T00:00:00,2,production,52.78,12.53,624.16,18.24,8.45,16.39,472.52,6.563,7.57,72.0,48.0,True,False,47.42,9.48,56.9,2204.31,2.45,6.41,67.29,0.793,93.2,0,0,0,199.62,8.32,1205.25,1.5,4.21,0.509,0.396
BGW-09,Baghewala-09 (pad B),2024-02-21T00:00:00,2,production,52.6,13.01,642.9,18.26,8.36,18.36,429.51,5.965,7.43,72.0,48.0,True,False,46.45,9.29,55.74,2250.76,2.45,5.29,58.96,0.816,92.5,0,0,0,184.69,7.7,1095.93,1.5,3.976,0.529,0.4
BGW-09,Baghewala-09 (pad B),2024-02-22T00:00:00,2,production,52.55,12.38,727.46,17.81,8.56,19.54,430.8,5.983,7.62,72.0,48.0,True,False,41.36,8.27,49.63,2292.12,2.63,5.05,69.82,0.806,95.6,0,0,0,185.38,7.72,1099.26,1.5,4.482,0.65,0.45
BGW-09,Baghewala-09 (pad B),2024-02-23T00:00:00,2,production,52.42,12.22,687.24,17.9,8.41,17.99,460.13,6.391,7.31,72.0,48.0,True,False,42.59,8.52,51.11,2334.71,2.32,5.14,60.95,0.828,95.05,0,0,0,193.21,8.05,1173.52,1.5,4.537,0.597,0.434
BGW-09,Baghewala-09 (pad B),2024-02-24T00:00:00,2,production,52.37,12.34,770.29,17.65,8.61,18.7,429.23,5.961,7.75,72.0,48.0,True,False,43.58,8.72,52.29,2378.28,2.51,5.76,59.04,0.734,100.77,0,0,0,197.26,8.22,1096.73,1.5,4.527,0.729,0.537
BGW-09,Baghewala-09 (pad B),2024-02-25T00:00:00,2,production,52.22,12.4,746.3,17.68,8.35,18.33,431.84,5.998,7.8,72.0,48.0,True,True,47.31,9.46,56.77,2425.59,2.31,5.9,74.22,0.767,97.27,0,0,0,197.31,8.22,1103.28,1.5,4.171,0.682,0.469
BGW-09,Baghewala-09 (pad B),2024-02-26T00:00:00,2,production,52.1,12.46,746.23,17.77,8.7,18.02,489.67,6.801,7.05,72.0,48.0,True,True,40.13,8.03,48.16,2465.73,2.56,6.6,65.51,0.731,104.65,0,0,0,198.43,8.27,1247.98,1.5,4.944,0.725,0.582
BGW-09,Baghewala-09 (pad B),2024-02-27T00:00:00,2,production,52.03,12.5,606.17,18.57,8.33,17.61,435.07,6.043,6.96,72.0,48.0,True,True,45.45,9.09,54.54,2511.18,2.56,5.54,67.41,0.798,90.57,0,0,0,200.81,8.37,1111.78,1.5,4.418,0.473,0.343
BGW-09,Baghewala-09 (pad B),2024-02-28T00:00:00,2,production,52.02,12.83,647.41,18.22,8.84,16.83,472.38,6.561,6.66,72.0,48.0,True,True,45.38,9.08,54.46,2556.56,2.41,6.1,58.69,0.803,95.91,0,0,0,199.33,8.31,1204.88,1.5,4.392,0.551,0.425
BGW-09,Baghewala-09 (pad B),2024-02-29T00:00:00,3,production,50.42,12.95,735.98,18.14,8.03,18.65,496.23,6.892,7.38,72.0,48.0,True,True,41.67,8.33,50.0,2598.23,2.5,5.71,60.21,0.782,97.69,0,0,0,198.41,8.27,1264.38,1.5,4.762,0.671,0.474
BGW-09,Baghewala-09 (pad B),2024-03-01T00:00:00,3,injection,51.9,12.69,820.84,17.35,8.63,18.77,450.38,7.461,7.19,60.36,58.02,False,False,37.84,7.57,45.41,2636.07,2.34,4.89,69.15,0.783,94.65,0,0,0,188.47,7.85,1148.58,1.5,4.981,0.762,0.515
BGW-09,Baghewala-09 (pad B),2024-03-02T00:00:00,3,injection,53.74,11.76,658.44,17.99,8.39,16.87,479.77,6.77,7.25,70.87,51.48,False,False,44.48,8.9,53.38,2680.55,2.26,4.95,66.32,0.818,90.73,0,0,0,198.48,8.27,1223.24,1.5,4.462,0.539,0.371
BGW-09,Baghewala-09 (pad B),2024-03-03T00:00:00,3,injection,55.38,12.81,596.37,18.06,8.47,17.47,433.79,6.343,7.83,68.39,53.09,False,False,49.45,9.89,59.34,2729.99,2.46,4.62,61.93,0.859,90.09,0,0,0,181.84,7.58,1106.29,1.5,3.677,0.458,0.314
BGW-09,Baghewala-09 (pad B),2024-03-04T00:00:00,3,soak,55.31,12.54,628.61,17.95,8.42,19.21,450.0,6.25,6.69,72.0,48.0,False,False,47.63,9.53,57.15,2777.62,2.49,4.0,71.42,0.878,88.2,0,0,0,174.74,7.28,1145.97,1.5,3.669,0.489,0.349
BGW-09,Baghewala-09 (pad B),2024-03-05T00:00:00,3,soak,55.21,12.74,688.0,17.53,8.3,19.04,450.0,6.25,7.56,72.0,48.0,False,False,42.22,8.44,50.66,2819.84,2.52,4.0,63.7,0.836,93.89,0,0,0,177.98,7.42,1146.36,1.5,4.216,0.592,0.417
BGW-09,Baghewala-09 (pad B),2024-03-06T00:00:00,3,soak,55.12,12.08,583.41,18.17,8.52,17.55,450.0,6.25,7.47,72.0,48.0,False,False,54.16,10.83,64.99,2874.0,2.58,4.0,77.85,0.9,90.99,0,0,0,186.73,7.78,1147.41,1.5,3.448,0.447,0.316
BGW-09,Baghewala-09 (pad B),2024-03-07T00:00:00,3,production,55.03,12.16,578.95,18.23,8.6,19.49,442.06,6.14,7.34,72.0,48.0,True,False,62.44,12.49,74.93,2936.44,2.53,5.9,64.67,0.856,93.87,0,0,0,195.19,8.13,1128.56,1.5,3.126,0.456,0.341
BGW-09,Baghewala-09 (pad B),2024-03-08T00:00:00,3,production,54.93,12.67,522.19,18.47,8.51,18.59,452.76,6.288,7.81,72.0,48.0,True,False,58.01,11.6,69.62,2994.45,2.42,6.2,65.9,0.863,91.72,0,0,0,197.78,8.24,1155.62,1.5,3.409,0.374,0.311
BGW-09,Baghewala-09 (pad B),2024-03-09T00:00:00,3,production,54.82,12.39,580.17,18.29,8.46,16.28,445.75,6.191,7.82,72.0,48.0,True,False,56.62,11.32,67.95,3051.07,2.46,5.74,59.15,0.844,90.95,0,0,0,203.66,8.49,1138.82,1.5,3.597,0.442,0.326
BGW-09,Baghewala-09 (pad B),2024-03-10T00:00:00,3,production,54.73,12.4,661.65,17.81,8.43,17.95,454.81,6.317,7.35,72.0,48.0,True,False,49.95,9.99,59.94,3101.03,2.38,5.94,71.04,0.777,90.39,0,0,0,198.47,8.27,1160.84,1.5,3.973,0.542,0.371
BGW-09,Baghewala-09 (pad B),2024-03-11T00:00:00,3,production,54.65,12.96,544.61,18.59,8.51,20.97,442.54,6.146,7.43,72.0,48.0,True,False,60.73,12.15,72.88,3161.76,2.51,5.99,69.22,0.833,92.64,0,0,0,201.62,8.4,1130.55,1.5,3.32,0.406,0.328
BGW-09,Baghewala-09 (pad B),2024-03-12T00:00:00,3,production,54.49,12.9,659.96,17.93,8.64,18.11,414.9,5.763,7.24,72.0,48.0,True,False,50.67,10.13,60.81,3212.43,2.41,5.2,59.71,0.815,94.54,0,0,0,191.28,7.97,1060.21,1.5,3.775,0.56,0.426
BGW-09,Baghewala-09 (pad B),2024-03-13T00:00:00,3,production,54.43,12.85,662.03,17.82,8.53,17.92,450.54,6.258,7.65,72.0,48.0,True,False,50.1,10.02,60.12,3262.53,2.28,5.47,65.58,0.813,90.89,0,0,0,193.4,8.06,1149.56,1.5,3.861,0.544,0.389
BGW-09,Baghewala-09 (pad B),2024-03-14T00:00:00,3,production,54.36,12.47,603.12,18.2,8.41,18.37,478.99,6.653,7.98,72.0,48.0,True,False,48.16,9.63,57.79,3310.69,2.41,4.7,64.64,0.864,90.64,0,0,0,186.19,7.76,1219.81,1.5,3.866,0.47,0.356
BGW-09,Baghewala-09 (pad B),2024-03-15T00:00:00,3,production,54.23,12.97,682.25,17.82,8.25,16.51,464.98,6.458,7.14,72.0,48.0,True,False,43.7,8.74,52.45,3354.39,2.49,4.87,66.71,0.829,94.25,0,0,0,185.89,7.75,1184.76,1.5,4.253,0.587,0.414
BGW-09,Baghewala-09 (pad B),2024-03-16T00:00:00,3,production,54.08,11.93,623.86,18.31,8.66,19.39,449.02,6.236,7.72,72.0,48.0,True,False,49.12,9.82,58.94,3403.51,2.52,5.34,61.72,0.854,93.1,0,0,0,187.3,7.8,1145.03,1.5,3.813,0.508,0.384
BGW-09,Baghewala-09 (pad B),2024-03-17T00:00:00,3,production,54.0,12.9,614.84,17.95,8.78,19.08,462.18,6.419,7.73,72.0,48.0,True,False,52.15,10.43,62.59,3455.67,2.29,5.75,71.2,0.844,88.07,0,0,0,203.49,8.48,1179.88,1.5,3.902,0.471,0.331
BGW-09,Baghewala-09 (pad B),2024-03-18T00:00:00,3,production,53.88,12.48,667.48,17.76,8.44,19.25,422.16,5.863,7.22,72.0,48.0,True,False,47.93,9.59,57.51,3503.6,2.28,6.53,69.27,0.787,97.91,0,0,0,198.37,8.27,1079.19,1.5,4.139,0.588,0.427
BGW-09,Baghewala-09 (pad B),2024-03-19T00:00:00,3,production,53.85,12.88,654.4,18.06,8.42,19.22,456.46,6.34,7.43,72.0,48.0,True,False,48.78,9.76,58.54,3552.38,2.48,5.21,72.73,0.861,93.26,0,0,0,190.82,7.95,1164.06,1.5,3.912,0.547,0.382
BGW-09,Baghewala-09 (pad B),2024-03-20T00:00:00,3,production,53.7,12.69,649.89,17.97,9.02,17.17,425.72,5.913,8.03,72.0,48.0,True,False,42.37,8.47,50.85,3594.75,2.39,5.09,59.26,0.821,93.7,0,0,0,184.08,7.67,1086.4,1.5,4.344,0.543,0.418
BGW-09,Baghewala-09 (pad B),2024-03-21T00:00:00,3,production,53.56,12.23,783.66,17.23,8.45,19.58,462.98,6.43,7.27,72.0,48.0,True,False,37.34,7.47,44.81,3632.09,2.22,5.34,64.93,0.745,98.34,0,0,0,192.37,8.02,1180.54,1.5,5.151,0.734,0.552
BGW-09,Baghewala-09 (pad B),2024-03-22T00:00:00,3,production,53.57,12.49,649.48,18.06,8.8,18.77,428.76,5.955,7.65,72.0,48.0,True,False,50.87,10.17,61.04,3682.96,2.45,4.69,66.29,0.878,94.51,0,0,0,186.64,7.78,1094.3,1.5,3.669,0.547,0.397
BGW-09,Baghewala-09 (pad B),2024-03-23T00:00:00,3,production,53.49,12.45,716.14,17.6,8.38,17.65,432.69,6.01,7.88,72.0,48.0,True,False,38.16,7.63,45.79,3721.12,2.13,5.85,68.12,0.757,95.51,0,0,0,196.15,8.17,1105.28,1.5,5.141,0.635,0.46
BGW-09,Baghewala-09 (pad B),2024-03-24T00:00:00,3,production,53.45,12.91,640.36,18.04,8.59,18.97,440.77,6.122,8.12,72.0,48.0,True,False,45.75,9.15,54.9,3766.87,2.41,5.33,73.69,0.828,95.17,0,0,0,192.25,8.01,1124.98,1.5,4.202,0.539,0.405
BGW-09,Baghewala-09 (pad B),2024-03-25T00:00:00,3,production,53.41,12.2,714.36,17.48,8.54,19.02,494.72,6.871,6.85,72.0,48.0,True,False,46.75,9.35,56.1,3813.62,2.41,4.99,60.86,0.843,93.55,0,0,0,195.4,8.14,1260.25,1.5,4.179,0.623,0.429
BGW-09,Baghewala-09 (pad B),2024-03-26T00:00:00,3,production,53.3,12.49,768.81,17.27,8.39,19.13,471.72,6.552,7.87,72.0,48.0,True,True,44.59,8.92,53.51,3858.21,2.29,6.08,69.82,0.738,96.1,0,0,0,194.79,8.12,1202.66,1.5,4.368,0.704,0.514
BGW-09,Baghewala-09 (pad B),2024-03-27T00:00:00,3,production,53.25,12.21,673.55,18.01,8.38,19.63,504.12,7.002,7.65,72.0,48.0,True,True,48.77,9.75,58.52,3906.98,2.35,5.72,58.82,0.827,92.87,0,0,0,195.47,8.14,1283.75,1.5,4.008,0.569,0.409
BGW-09,Baghewala-09 (pad B),2024-03-28T00:00:00,3,production,53.19,12.2,760.86,17.56,8.19,20.11,457.65,6.356,7.5,72.0,48.0,True,True,42.56,8.51,51.07,3949.54,2.31,4.94,70.57,0.779,93.46,0,0,0,185.42,7.73,1166.37,1.5,4.357,0.681,0.419
BGW-09,Baghewala-09 (pad B),2024-03-29T00:00:00,3,production,53.15,12.74,630.6,18.17,8.52,19.1,434.2,6.031,7.53,72.0,48.0,True,True,46.28,9.26,55.53,3995.81,2.4,5.09,73.27,0.807,92.54,0,0,0,189.3,7.89,1108.22,1.5,4.091,0.513,0.395
BGW-09,Baghewala-09 (pad B),2024-03-30T00:00:00,4,production,51.57,12.42,634.3,18.44,8.23,19.81,468.82,6.511,7.28,72.0,48.0,True,True,46.81,9.36,56.17,4042.62,2.51,5.65,69.04,0.841,95.66,0,0,0,202.15,8.42,1196.3,1.5,4.319,0.534,0.376
BGW-09,Baghewala-09 (pad B),2024-03-31T00:00:00,4,injection,53.04,12.18,685.64,17.83,8.41,20.22,464.65,6.299,7.64,73.77,38.97,False,False,42.87,8.57,51.44,4085.49,2.39,4.14,64.46,0.852,88.13,0,0,0,176.72,7.36,1182.83,1.5,4.122,0.56,0.36
BGW-09,Baghewala-09 (pad B),2024-04-01T00:00:00,4,injection,54.7,12.21,661.58,17.78,8.63,19.01,467.13,6.4,7.18,72.99,51.25,False,False,46.21,9.24,55.45,4131.7,2.36,4.84,64.27,0.83,94.76,0,0,0,188.46,7.85,1190.45,1.5,4.078,0.563,0.438
BGW-09,Baghewala-09 (pad B),2024-04-02T00:00:00,4,injection,56.2,12.52,578.47,17.94,8.58,20.5,476.88,6.898,7.47,69.13,46.07,False,False,46.97,9.39,56.37,4178.67,2.29,3.91,68.23,0.889,83.6,0,0,0,186.73,7.78,1214.62,1.5,3.975,0.404,0.242
BGW-09,Baghewala-09 (pad B),2024-04-03T00:00:00,4,soak,56.13,12.78,552.72,18.2,8.56,19.74,450.0,6.25,7.44,72.0,48.0,False,False,48.81,9.76,58.57,4227.48,2.47,4.0,55.77,0.896,88.11,0,0,0,182.64,7.61,1146.92,1.5,3.742,0.394,0.298
BGW-09,Baghewala-09 (pad B),2024-04-04T00:00:00,4,soak,56.01,12.66,600.05,18.01,8.51,18.48,450.0,6.25,7.0,72.0,48.0,False,False,53.03,10.61,63.63,4280.5,2.5,4.0,60.34,0.898,90.74,0,0,0,181.89,7.58,1146.83,1.5,3.43,0.466,0.359
BGW-09,Baghewala-09 (pad B),2024-04-05T00:00:00,4,soak,55.95,12.74,570.71,18.17,8.64,19.05,450.0,6.25,7.62,72.0,48.0,False,False,51.75,10.35,62.1,4332.25,2.44,4.0,67.2,0.869,87.86,0,0,0,189.37,7.89,1147.72,1.5,3.66,0.415,0.277
BGW-09,Baghewala-09 (pad B),2024-04-06T00:00:00,4,production,55.87,12.54,613.11,17.84,8.18,20.62,450.2,6.253,7.39,72.0,48.0,True,False,48.87,9.77,58.65,4381.12,2.39,5.31,58.8,0.832,94.7,0,0,0,188.26,7.84,1148.09,1.5,3.852,0.502,0.385
BGW-09,Baghewala-09 (pad B),2024-04-07T00:00:00,4,production,55.82,12.42,571.59,18.1,8.65,20.94,459.38,6.38,6.61,72.0,48.0,True,False,58.12,11.62,69.75,4439.25,2.42,6.01,62.27,0.84,92.1,0,0,0,194.85,8.12,1171.84,1.5,3.352,0.437,0.349
BGW-09,Baghewala-09 (pad B),2024-04-08T00:00:00,4,production,55.74,12.79,591.56,17.99,8.53,20.39,433.05,6.015,7.56,72.0,48.0,True,False,58.45,11.69,70.14,4497.69,2.45,5.44,63.99,0.834,91.27,0,0,0,197.99,8.25,1106.39,1.5,3.388,0.458,0.349
